date,time,title,full_price,reduced,free,total,datetime,giorno_settimana,mese,anno,ora,fascia_oraria,stagione,weekend,festività,data_str,temp_max,temp_min,precip_mm,genres,keywords,cast,director,vote_average,popularity
2019-10-13,20:30,Yesterday,8.0,7.0,0.0,15.0,2019-10-13 20:30:00,domenica,10,2019,20,sera,autunno,True,Nessuna,2019-10-13,20.9,10.9,0.0,"['Comedy', 'Fantasy', 'Music', 'Romance']","['musician', 'pop singer', 'liverpool, england', 'music festival', 'united kingdom', 'rock concert', 'alternative reality', 'moral dilemma', 'thoughtful', 'dramatic', 'cheerful']","['Himesh Patel', 'Lily James', 'Sophia Di Martino']",Danny Boyle,6.693,4.2201
2019-10-16,20:30,Edison,13.0,12.0,1.0,26.0,2019-10-16 20:30:00,mercoledì,10,2019,20,sera,autunno,False,Nessuna,2019-10-16,19.4,12.3,7.8,"['Family', 'Fantasy', 'Drama']",['short film'],"['Cao Hai Ha', 'Nguyễn Thanh Tú', 'Lê Thiện']",Pham Hoang Minh Thy,0.0,0.0612
2019-10-19,20:30,Joker,74.0,39.0,1.0,114.0,2019-10-19 20:30:00,sabato,10,2019,20,sera,autunno,True,Nessuna,2019-10-19,17.0,13.1,4.3,"['Crime', 'Thriller', 'Drama']","['dreams', 'street gang', 'society', 'psychopath', 'clown', 'villain', 'based on comic', 'murder', 'psychological thriller', 'criminal mastermind', 'mental illness', 'anarchy', 'character study', 'clown makeup', 'subway train', 'social realism', 'supervillain', 'tv host', '1980s', 'mother son relationship', 'origin story', 'falling into madness', 'frightened', 'pretentious']","['Joaquin Phoenix', 'Robert De Niro', 'Zazie Beetz']",Todd Phillips,8.135,17.2276
2019-10-20,20:30,Joker,84.0,28.0,0.0,112.0,2019-10-20 20:30:00,domenica,10,2019,20,sera,autunno,True,Nessuna,2019-10-20,21.3,12.8,1.2,"['Crime', 'Thriller', 'Drama']","['dreams', 'street gang', 'society', 'psychopath', 'clown', 'villain', 'based on comic', 'murder', 'psychological thriller', 'criminal mastermind', 'mental illness', 'anarchy', 'character study', 'clown makeup', 'subway train', 'social realism', 'supervillain', 'tv host', '1980s', 'mother son relationship', 'origin story', 'falling into madness', 'frightened', 'pretentious']","['Joaquin Phoenix', 'Robert De Niro', 'Zazie Beetz']",Todd Phillips,8.135,17.2276
2019-10-23,20:30,Mio Fratello Rincorre i Dinosauri,56.0,17.0,0.0,73.0,2019-10-23 20:30:00,mercoledì,10,2019,20,sera,autunno,False,Nessuna,2019-10-23,23.1,12.0,0.0,"['Comedy', 'Family']","['autism', 'coming of age', 'family', 'teenager']","['Alessandro Gassmann', 'Isabella Ragonese', 'Rossy de Palma']",Stefano Cipani,7.1,0.4544
2019-10-26,20:30,Maleficent 2,56.0,93.0,1.0,150.0,2019-10-26 20:30:00,sabato,10,2019,20,sera,autunno,True,Nessuna,2019-10-26,21.8,9.8,0.0,"['Family', 'Fantasy', 'Adventure', 'Action']","['magic', 'fairy tale', 'fairy', 'villain', 'sequel', 'live action remake', 'complicated']","['Angelina Jolie', 'Elle Fanning', 'Harris Dickinson']",Joachim Rønning,7.304,8.655
2019-10-27,15:00,Maleficent 2,18.0,18.0,3.0,39.0,2019-10-27 15:00:00,domenica,10,2019,15,pomeriggio,autunno,True,Nessuna,2019-10-27,22.3,14.0,0.0,"['Family', 'Fantasy', 'Adventure', 'Action']","['magic', 'fairy tale', 'fairy', 'villain', 'sequel', 'live action remake', 'complicated']","['Angelina Jolie', 'Elle Fanning', 'Harris Dickinson']",Joachim Rønning,7.304,8.655
2019-10-27,17:30,Maleficent 2,28.0,50.0,1.0,79.0,2019-10-27 17:30:00,domenica,10,2019,17,pomeriggio,autunno,True,Nessuna,2019-10-27,22.3,14.0,0.0,"['Family', 'Fantasy', 'Adventure', 'Action']","['magic', 'fairy tale', 'fairy', 'villain', 'sequel', 'live action remake', 'complicated']","['Angelina Jolie', 'Elle Fanning', 'Harris Dickinson']",Joachim Rønning,7.304,8.655
2019-10-29,20:30,IT - Capitolo 2,40.0,24.0,0.0,64.0,2019-10-29 20:30:00,martedì,10,2019,20,sera,autunno,False,Nessuna,2019-10-29,16.4,12.9,5.1,"['Horror', 'Thriller']","['based on novel or book', 'clown', 'carnival', 'sequel', 'remake', 'maine', 'creature', 'fear', 'lgbt', 'ancient evil', 'loss of a friend']","['Bill Skarsgård', 'James McAvoy', 'Jessica Chastain']",Andy Muschietti,6.835,11.33
2019-10-30,20:30,Il Bambino è il Maestro,36.0,14.0,3.0,53.0,2019-10-30 20:30:00,mercoledì,10,2019,20,sera,autunno,False,Nessuna,2019-10-30,14.8,11.1,4.2,['Documentary'],"['school', 'childhood', 'kindheit']","['Anny Duperey', 'Christian Maréchal', 'Alexandre Mourot']",Alexandre Mourot,6.8,0.1142
2019-11-01,20:30,Joker,108.0,28.0,0.0,136.0,2019-11-01 20:30:00,venerdì,11,2019,20,sera,autunno,True,Tutti i Santi,2019-11-01,14.4,8.6,0.1,"['Crime', 'Thriller', 'Drama']","['dreams', 'street gang', 'society', 'psychopath', 'clown', 'villain', 'based on comic', 'murder', 'psychological thriller', 'criminal mastermind', 'mental illness', 'anarchy', 'character study', 'clown makeup', 'subway train', 'social realism', 'supervillain', 'tv host', '1980s', 'mother son relationship', 'origin story', 'falling into madness', 'frightened', 'pretentious']","['Joaquin Phoenix', 'Robert De Niro', 'Zazie Beetz']",Todd Phillips,8.135,17.2276
2019-11-02,20:30,La Famiglia Addams,60.0,82.0,0.0,142.0,2019-11-02 20:30:00,sabato,11,2019,20,sera,autunno,True,Nessuna,2019-11-02,13.4,10.2,1.8,"['Family', 'Animation', 'Comedy', 'Fantasy']","['cartoon', 'black humor', 'family']","['Oscar Isaac', 'Charlize Theron', 'Chloë Grace Moretz']",Conrad Vernon,6.61,6.4633
2019-11-03,15:00,La Famiglia Addams,65.0,97.0,3.0,165.0,2019-11-03 15:00:00,domenica,11,2019,15,pomeriggio,autunno,True,Nessuna,2019-11-03,13.8,11.1,37.2,"['Family', 'Animation', 'Comedy', 'Fantasy']","['cartoon', 'black humor', 'family']","['Oscar Isaac', 'Charlize Theron', 'Chloë Grace Moretz']",Conrad Vernon,6.61,6.4633
2019-11-03,17:30,La Famiglia Addams,63.0,88.0,2.0,153.0,2019-11-03 17:30:00,domenica,11,2019,17,pomeriggio,autunno,True,Nessuna,2019-11-03,13.8,11.1,37.2,"['Family', 'Animation', 'Comedy', 'Fantasy']","['cartoon', 'black humor', 'family']","['Oscar Isaac', 'Charlize Theron', 'Chloë Grace Moretz']",Conrad Vernon,6.61,6.4633
2019-11-06,20:30,Ad Astra,20.0,7.0,0.0,27.0,2019-11-06 20:30:00,mercoledì,11,2019,20,sera,autunno,False,Nessuna,2019-11-06,10.0,7.8,5.5,"['Science Fiction', 'Drama']","['moon', 'planet mars', 'loss of loved one', 'astronaut', 'moon colony', 'solar system', 'spacewalk', 'father son relationship', 'near future', 'planet neptune', 'space walk']","['Brad Pitt', 'Tommy Lee Jones', 'Ruth Negga']",James Gray,6.115,2.5073
2019-11-09,20:30,Downton Abbey,33.0,23.0,0.0,56.0,2019-11-09 20:30:00,sabato,11,2019,20,sera,autunno,True,Nessuna,2019-11-09,10.6,2.6,4.1,"['Drama', 'Romance', 'History']","['yorkshire', 'period drama', 'upstairs downstairs', '1920s', 'based on tv series']","['Hugh Bonneville', 'Laura Carmichael', 'Jim Carter']",Michael Engler,7.147,2.3704
2019-11-10,17:00,Maleficent 2,35.0,59.0,0.0,94.0,2019-11-10 17:00:00,domenica,11,2019,17,pomeriggio,autunno,True,Nessuna,2019-11-10,10.2,2.5,0.0,"['Family', 'Fantasy', 'Adventure', 'Action']","['magic', 'fairy tale', 'fairy', 'villain', 'sequel', 'live action remake', 'complicated']","['Angelina Jolie', 'Elle Fanning', 'Harris Dickinson']",Joachim Rønning,7.304,8.655
2019-11-10,20:30,Downton Abbey,30.0,11.0,0.0,41.0,2019-11-10 20:30:00,domenica,11,2019,20,sera,autunno,True,Nessuna,2019-11-10,10.2,2.5,0.0,"['Drama', 'Romance', 'History']","['yorkshire', 'period drama', 'upstairs downstairs', '1920s', 'based on tv series']","['Hugh Bonneville', 'Laura Carmichael', 'Jim Carter']",Michael Engler,7.147,2.3704
2019-11-13,20:30,Mathera-l'ascolto dei sassi,26.0,8.0,0.0,34.0,2019-11-13 20:30:00,mercoledì,11,2019,20,sera,autunno,False,Nessuna,2019-11-13,7.2,-3.7,29.2,['Documentary'],[],[],Francesco Invernizzi,7.0,0.0261
2019-11-17,17:00,La Famiglia Addams,19.0,63.0,2.0,84.0,2019-11-17 17:00:00,domenica,11,2019,17,pomeriggio,autunno,True,Nessuna,2019-11-17,8.5,4.3,61.9,"['Family', 'Animation', 'Comedy', 'Fantasy']","['cartoon', 'black humor', 'family']","['Oscar Isaac', 'Charlize Theron', 'Chloë Grace Moretz']",Conrad Vernon,6.61,6.4633
2019-11-20,20:30,Cafarnao - Caos e miracoli,12.0,10.0,0.0,22.0,2019-11-20 20:30:00,mercoledì,11,2019,20,sera,autunno,False,Nessuna,2019-11-20,10.4,5.5,0.5,['Drama'],"['child abuse', 'slum', 'refugee', 'neglect', 'child bride', 'lawsuit', 'undocumented immigrant', 'poverty', 'life in the slums', 'slum dwellers']","['Zain Al Rafeea', 'Yordanos Shifera', 'Boluwatife Treasure Bankole']",Nadine Labaki,8.1,4.2194
2019-11-23,20:30,Motherless Brooklyn,14.0,11.0,0.0,25.0,2019-11-23 20:30:00,sabato,11,2019,20,sera,autunno,True,Nessuna,2019-11-23,10.3,7.3,22.6,"['Drama', 'Thriller']","['based on novel or book', 'jazz club', 'tourette syndrome', 'brooklyn, new york city', 'private detective', 'murder investigation', 'political corruption', 'neo-noir', '1950s']","['Edward Norton', 'Bruce Willis', 'Gugu Mbatha-Raw']",Edward Norton,6.696,1.1617
2019-11-24,20:30,Motherless Brooklyn,6.0,2.0,0.0,8.0,2019-11-24 20:30:00,domenica,11,2019,20,sera,autunno,True,Nessuna,2019-11-24,11.8,8.7,39.2,"['Drama', 'Thriller']","['based on novel or book', 'jazz club', 'tourette syndrome', 'brooklyn, new york city', 'private detective', 'murder investigation', 'political corruption', 'neo-noir', '1950s']","['Edward Norton', 'Bruce Willis', 'Gugu Mbatha-Raw']",Edward Norton,6.696,1.1617
2019-11-27,20:30,Antropocene - l'epoca umana,40.0,43.0,0.0,83.0,2019-11-27 20:30:00,mercoledì,11,2019,20,sera,autunno,False,Nessuna,2019-11-27,10.8,8.2,10.9,['Documentary'],"['engineering', 'geology', 'history']",['Alicia Vikander'],Jennifer Baichwal,6.955,0.3786
2019-11-30,17:00,Ailo - un'avventura tra i ghiacci,26.0,50.0,0.0,76.0,2019-11-30 17:00:00,sabato,11,2019,17,pomeriggio,autunno,True,Nessuna,2019-11-30,10.2,3.6,0.0,"['Documentary', 'Family', 'Adventure']","['lapland', 'wildlife', 'wild animal', 'reindeer', 'struggle for survival', 'baby animal', 'wildlife photographer', 'wild life', 'animal behaviour', 'landscape photography', 'animal documentary', 'wildlife documentary']","['Donald Sutherland', 'Aldebert']",Guillaume Maidatchevsky,6.578,0.4275
2019-11-30,20:30,Le Mans '66,18.0,29.0,2.0,49.0,2019-11-30 20:30:00,sabato,11,2019,20,sera,autunno,True,Nessuna,2019-11-30,10.2,3.6,0.0,"['Drama', 'Action', 'History']","['based on novel or book', 'car race', 'sports', 'car mechanic', 'biography', 'based on true story', 'le mans', 'racing', 'race car driver', 'aggressive', '1960s', 'powerful']","['Matt Damon', 'Christian Bale', 'Jon Bernthal']",James Mangold,8.005,12.8989
2019-12-01,17:00,Ailo - un'avventura tra i ghiacci,46.0,62.0,1.0,109.0,2019-12-01 17:00:00,domenica,12,2019,17,pomeriggio,inverno,True,Nessuna,2019-12-01,7.8,4.7,4.9,"['Documentary', 'Family', 'Adventure']","['lapland', 'wildlife', 'wild animal', 'reindeer', 'struggle for survival', 'baby animal', 'wildlife photographer', 'wild life', 'animal behaviour', 'landscape photography', 'animal documentary', 'wildlife documentary']","['Donald Sutherland', 'Aldebert']",Guillaume Maidatchevsky,6.578,0.4275
2019-12-01,20:30,Le Mans '66,5.0,8.0,0.0,13.0,2019-12-01 20:30:00,domenica,12,2019,20,sera,inverno,True,Nessuna,2019-12-01,7.8,4.7,4.9,"['Drama', 'Action', 'History']","['based on novel or book', 'car race', 'sports', 'car mechanic', 'biography', 'based on true story', 'le mans', 'racing', 'race car driver', 'aggressive', '1960s', 'powerful']","['Matt Damon', 'Christian Bale', 'Jon Bernthal']",James Mangold,8.005,12.8989
2019-12-04,20:30,Le Verità,17.0,10.0,0.0,27.0,2019-12-04 20:30:00,mercoledì,12,2019,20,sera,inverno,False,Nessuna,2019-12-04,7.8,-0.7,0.0,['Thriller'],"['time travel', 'vision']","['Francesco Montanari', 'Nicoletta Romanoff', 'Fabrizio Nevola']",Giuseppe Alessio Nuzzo,5.9,0.128
2019-12-07,20:30,Frozen 2,93.0,116.0,4.0,213.0,2019-12-07 20:30:00,sabato,12,2019,20,sera,inverno,True,Nessuna,2019-12-07,8.9,2.7,0.0,"['Family', 'Animation', 'Adventure', 'Comedy', 'Fantasy']","['princess', 'magic', 'kingdom', 'winter', 'queen', 'castle', 'musical', 'sequel', 'dam', 'spirit', 'aftercreditsstinger', 'frozen', 'personification', 'thoughtful', 'mother daughter relationship', 'compassionate']","['Idina Menzel', 'Kristen Bell', 'Josh Gad']",Jennifer Lee,7.249,10.4251
2019-12-08,15:00,Frozen 2,106.0,151.0,4.0,261.0,2019-12-08 15:00:00,domenica,12,2019,15,pomeriggio,inverno,True,Immacolata Concezione,2019-12-08,9.2,2.0,0.0,"['Family', 'Animation', 'Adventure', 'Comedy', 'Fantasy']","['princess', 'magic', 'kingdom', 'winter', 'queen', 'castle', 'musical', 'sequel', 'dam', 'spirit', 'aftercreditsstinger', 'frozen', 'personification', 'thoughtful', 'mother daughter relationship', 'compassionate']","['Idina Menzel', 'Kristen Bell', 'Josh Gad']",Jennifer Lee,7.249,10.4251
2019-12-08,17:30,Frozen 2,89.0,170.0,3.0,262.0,2019-12-08 17:30:00,domenica,12,2019,17,pomeriggio,inverno,True,Immacolata Concezione,2019-12-08,9.2,2.0,0.0,"['Family', 'Animation', 'Adventure', 'Comedy', 'Fantasy']","['princess', 'magic', 'kingdom', 'winter', 'queen', 'castle', 'musical', 'sequel', 'dam', 'spirit', 'aftercreditsstinger', 'frozen', 'personification', 'thoughtful', 'mother daughter relationship', 'compassionate']","['Idina Menzel', 'Kristen Bell', 'Josh Gad']",Jennifer Lee,7.249,10.4251
2019-12-11,20:30,La Belle Epoque ,13.0,6.0,0.0,19.0,2019-12-11 20:30:00,mercoledì,12,2019,20,sera,inverno,False,Nessuna,2019-12-11,6.7,-1.5,0.0,"['Comedy', 'Drama']","['husband wife relationship', 'nostalgia', 'romance', 'back in time', 'theater', 'favourite time']","['Daniel Auteuil', 'Guillaume Canet', 'Doria Tillier']",Nicolas Bedos,7.366,1.1863
2019-12-14,20:30,Un Giorno di Pioggia a New York,10.0,16.0,0.0,26.0,2019-12-14 20:30:00,sabato,12,2019,20,sera,inverno,True,Nessuna,2019-12-14,10.1,0.6,0.0,"['Comedy', 'Romance']","['infidelity', 'new york city', 'rain', 'paparazzi', 'kiss', 'interview', 'romance', 'cynical', 'filmmaking', 'high society', 'manhattan, new york city', 'young couple', 'college student', 'romantic weekend', 'rich family', 'film director', 'dreary', 'pathetic', 'negative', 'absurd', 'existential crisis', 'ambiguous', 'arrogant', 'farcical']","['Timothée Chalamet', 'Elle Fanning', 'Selena Gomez']",Woody Allen,6.497,0.2257
2019-12-15,17:00,Frozen 2,29.0,36.0,1.0,66.0,2019-12-15 17:00:00,domenica,12,2019,17,pomeriggio,inverno,True,Nessuna,2019-12-15,10.3,1.6,0.0,"['Family', 'Animation', 'Adventure', 'Comedy', 'Fantasy']","['princess', 'magic', 'kingdom', 'winter', 'queen', 'castle', 'musical', 'sequel', 'dam', 'spirit', 'aftercreditsstinger', 'frozen', 'personification', 'thoughtful', 'mother daughter relationship', 'compassionate']","['Idina Menzel', 'Kristen Bell', 'Josh Gad']",Jennifer Lee,7.249,10.4251
2019-12-15,20:30,Un Giorno di Pioggia a New York,12.0,12.0,0.0,24.0,2019-12-15 20:30:00,domenica,12,2019,20,sera,inverno,True,Nessuna,2019-12-15,10.3,1.6,0.0,"['Comedy', 'Romance']","['infidelity', 'new york city', 'rain', 'paparazzi', 'kiss', 'interview', 'romance', 'cynical', 'filmmaking', 'high society', 'manhattan, new york city', 'young couple', 'college student', 'romantic weekend', 'rich family', 'film director', 'dreary', 'pathetic', 'negative', 'absurd', 'existential crisis', 'ambiguous', 'arrogant', 'farcical']","['Timothée Chalamet', 'Elle Fanning', 'Selena Gomez']",Woody Allen,6.497,0.2257
2019-12-21,20:30,Pinocchio,51.0,45.0,3.0,99.0,2019-12-21 20:30:00,sabato,12,2019,20,sera,inverno,True,Nessuna,2019-12-21,8.4,1.9,30.9,"['Drama', 'Family', 'Fantasy']","['based on novel or book', ""based on children's book"", 'calm', 'reflective', 'whimsical']","['Federico Ielapi', 'Roberto Benigni', 'Marine Vacth']",Matteo Garrone,6.57,2.0426
2019-12-22,17:00,Frozen 2,45.0,68.0,1.0,114.0,2019-12-22 17:00:00,domenica,12,2019,17,pomeriggio,inverno,True,Nessuna,2019-12-22,8.0,1.9,6.8,"['Family', 'Animation', 'Adventure', 'Comedy', 'Fantasy']","['princess', 'magic', 'kingdom', 'winter', 'queen', 'castle', 'musical', 'sequel', 'dam', 'spirit', 'aftercreditsstinger', 'frozen', 'personification', 'thoughtful', 'mother daughter relationship', 'compassionate']","['Idina Menzel', 'Kristen Bell', 'Josh Gad']",Jennifer Lee,7.249,10.4251
2019-12-22,20:30,Pinocchio,71.0,57.0,4.0,132.0,2019-12-22 20:30:00,domenica,12,2019,20,sera,inverno,True,Nessuna,2019-12-22,8.0,1.9,6.8,"['Drama', 'Family', 'Fantasy']","['based on novel or book', ""based on children's book"", 'calm', 'reflective', 'whimsical']","['Federico Ielapi', 'Roberto Benigni', 'Marine Vacth']",Matteo Garrone,6.57,2.0426
2019-12-23,20:30,Last Christmas,22.0,32.0,0.0,54.0,2019-12-23 20:30:00,lunedì,12,2019,20,sera,inverno,False,Nessuna,2019-12-23,9.9,2.1,0.0,"['Comedy', 'Romance']","['london, england', 'holiday', 'romcom', 'singing', 'homeless shelter', 'holiday season', 'angry', 'christmas', ""santa's elves"", 'introspective', 'intimate', 'immigrants', 'intense', 'romantic', 'admiring', 'adoring', 'amused', 'awestruck', 'familiar', 'vibrant']","['Emilia Clarke', 'Henry Golding', 'Michelle Yeoh']",Paul Feig,7.225,3.1326
2019-12-25,20:30,Il Primo Natale,83.0,35.0,0.0,118.0,2019-12-25 20:30:00,mercoledì,12,2019,20,sera,inverno,False,Natale,2019-12-25,11.2,1.1,0.0,"['Comedy', 'Fantasy']","['christianity', 'picone', 'ficarra', 'nativity', 'ficarra e picone']","['Salvatore Ficarra', 'Valentino Picone', 'Massimo Popolizio']",Salvatore Ficarra,6.12,0.6704
2019-12-26,17:00,Jumanji 2,49.0,96.0,2.0,147.0,2019-12-26 17:00:00,giovedì,12,2019,17,pomeriggio,inverno,False,Santo Stefano,2019-12-26,8.4,-0.3,0.0,"['Adventure', 'Comedy', 'Fantasy']","['magic', 'animal attack', 'body-swap', 'adventurer', 'superhuman strength', 'duringcreditsstinger', 'kids', 'action hero', 'trapped in a game', 'jumanji universe']","['Dwayne Johnson', 'Kevin Hart', 'Jack Black']",Jake Kasdan,6.894,9.831
2019-12-26,20:30,Star Wars: L'Ascesa di Skywalker,51.0,46.0,0.0,97.0,2019-12-26 20:30:00,giovedì,12,2019,20,sera,inverno,False,Santo Stefano,2019-12-26,8.4,-0.3,0.0,"['Adventure', 'Action', 'Science Fiction']",['space opera'],"['Carrie Fisher', 'Mark Hamill', 'Daisy Ridley']",J.J. Abrams,6.291,10.1427
2019-12-27,15:00,Frozen 2,35.0,50.0,1.0,86.0,2019-12-27 15:00:00,venerdì,12,2019,15,pomeriggio,inverno,True,Nessuna,2019-12-27,9.0,1.2,0.0,"['Family', 'Animation', 'Adventure', 'Comedy', 'Fantasy']","['princess', 'magic', 'kingdom', 'winter', 'queen', 'castle', 'musical', 'sequel', 'dam', 'spirit', 'aftercreditsstinger', 'frozen', 'personification', 'thoughtful', 'mother daughter relationship', 'compassionate']","['Idina Menzel', 'Kristen Bell', 'Josh Gad']",Jennifer Lee,7.249,10.4251
2019-12-27,17:30,Pinocchio,58.0,88.0,4.0,150.0,2019-12-27 17:30:00,venerdì,12,2019,17,pomeriggio,inverno,True,Nessuna,2019-12-27,9.0,1.2,0.0,"['Drama', 'Family', 'Fantasy']","['based on novel or book', ""based on children's book"", 'calm', 'reflective', 'whimsical']","['Federico Ielapi', 'Roberto Benigni', 'Marine Vacth']",Matteo Garrone,6.57,2.0426
2019-12-27,20:30,Cena con Delitto,51.0,20.0,0.0,71.0,2019-12-27 20:30:00,venerdì,12,2019,20,sera,inverno,True,Nessuna,2019-12-27,9.0,1.2,0.0,"['Comedy', 'Crime', 'Mystery']","['immigrant', 'detective', 'massachusetts', 'investigation', 'big family', 'mansion', 'whodunit', 'family home', 'murder mystery', 'neo-noir', 'privilege']","['Daniel Craig', 'Chris Evans', 'Ana de Armas']",Rian Johnson,7.8,11.1038
2019-12-28,17:00,Spie Sotto Copertura,9.0,15.0,1.0,25.0,2019-12-28 17:00:00,sabato,12,2019,17,pomeriggio,inverno,True,Nessuna,2019-12-28,9.2,-0.6,0.0,"['Animation', 'Action', 'Adventure', 'Comedy', 'Family']","['inventor', 'spy', 'villain', 'pigeon', 'aftercreditsstinger', 'save the planet']","['Will Smith', 'Tom Holland', 'Ben Mendelsohn']",Nick Bruno,7.579,3.9035
2019-12-28,20:30,Il Primo Natale,62.0,41.0,0.0,103.0,2019-12-28 20:30:00,sabato,12,2019,20,sera,inverno,True,Nessuna,2019-12-28,9.2,-0.6,0.0,"['Comedy', 'Fantasy']","['christianity', 'picone', 'ficarra', 'nativity', 'ficarra e picone']","['Salvatore Ficarra', 'Valentino Picone', 'Massimo Popolizio']",Salvatore Ficarra,6.12,0.6704
2019-12-29,15:00,Spie Sotto Copertura,33.0,32.0,1.0,66.0,2019-12-29 15:00:00,domenica,12,2019,15,pomeriggio,inverno,True,Nessuna,2019-12-29,9.5,0.3,0.0,"['Animation', 'Action', 'Adventure', 'Comedy', 'Family']","['inventor', 'spy', 'villain', 'pigeon', 'aftercreditsstinger', 'save the planet']","['Will Smith', 'Tom Holland', 'Ben Mendelsohn']",Nick Bruno,7.579,3.9035
2019-12-29,17:30,Last Christmas,21.0,16.0,0.0,37.0,2019-12-29 17:30:00,domenica,12,2019,17,pomeriggio,inverno,True,Nessuna,2019-12-29,9.5,0.3,0.0,"['Comedy', 'Romance']","['london, england', 'holiday', 'romcom', 'singing', 'homeless shelter', 'holiday season', 'angry', 'christmas', ""santa's elves"", 'introspective', 'intimate', 'immigrants', 'intense', 'romantic', 'admiring', 'adoring', 'amused', 'awestruck', 'familiar', 'vibrant']","['Emilia Clarke', 'Henry Golding', 'Michelle Yeoh']",Paul Feig,7.225,3.1326
2019-12-29,20:30,Cena con Delitto,33.0,34.0,1.0,68.0,2019-12-29 20:30:00,domenica,12,2019,20,sera,inverno,True,Nessuna,2019-12-29,9.5,0.3,0.0,"['Comedy', 'Crime', 'Mystery']","['immigrant', 'detective', 'massachusetts', 'investigation', 'big family', 'mansion', 'whodunit', 'family home', 'murder mystery', 'neo-noir', 'privilege']","['Daniel Craig', 'Chris Evans', 'Ana de Armas']",Rian Johnson,7.8,11.1038
2019-12-30,17:00,Il Primo Natale,37.0,26.0,0.0,63.0,2019-12-30 17:00:00,lunedì,12,2019,17,pomeriggio,inverno,False,Nessuna,2019-12-30,8.9,2.0,0.0,"['Comedy', 'Fantasy']","['christianity', 'picone', 'ficarra', 'nativity', 'ficarra e picone']","['Salvatore Ficarra', 'Valentino Picone', 'Massimo Popolizio']",Salvatore Ficarra,6.12,0.6704
2019-12-30,20:30,Star Wars: L'Ascesa di Skywalker,39.0,65.0,0.0,104.0,2019-12-30 20:30:00,lunedì,12,2019,20,sera,inverno,False,Nessuna,2019-12-30,8.9,2.0,0.0,"['Adventure', 'Action', 'Science Fiction']",['space opera'],"['Carrie Fisher', 'Mark Hamill', 'Daisy Ridley']",J.J. Abrams,6.291,10.1427
2020-01-01,17:00,Tolo Tolo,141.0,56.0,0.0,197.0,2020-01-01 17:00:00,mercoledì,1,2020,17,pomeriggio,inverno,False,Capodanno,2020-01-01,11.8,2.2,0.0,"['Comedy', 'Drama', 'Family']",[],"['Checco Zalone', 'Manda Touré', 'Nassor Said Birya']",Checco Zalone,6.115,0.3635
2020-01-01,20:30,Tolo Tolo,146.0,92.0,1.0,239.0,2020-01-01 20:30:00,mercoledì,1,2020,20,sera,inverno,False,Capodanno,2020-01-01,11.8,2.2,0.0,"['Comedy', 'Drama', 'Family']",[],"['Checco Zalone', 'Manda Touré', 'Nassor Said Birya']",Checco Zalone,6.115,0.3635
2020-01-02,17:00,Spie Sotto Copertura,22.0,40.0,2.0,64.0,2020-01-02 17:00:00,giovedì,1,2020,17,pomeriggio,inverno,False,Nessuna,2020-01-02,11.2,2.8,0.0,"['Animation', 'Action', 'Adventure', 'Comedy', 'Family']","['inventor', 'spy', 'villain', 'pigeon', 'aftercreditsstinger', 'save the planet']","['Will Smith', 'Tom Holland', 'Ben Mendelsohn']",Nick Bruno,7.579,3.9035
2020-01-02,20:30,Tolo Tolo,192.0,90.0,1.0,283.0,2020-01-02 20:30:00,giovedì,1,2020,20,sera,inverno,False,Nessuna,2020-01-02,11.2,2.8,0.0,"['Comedy', 'Drama', 'Family']",[],"['Checco Zalone', 'Manda Touré', 'Nassor Said Birya']",Checco Zalone,6.115,0.3635
2020-01-03,17:00,Frozen 2,38.0,56.0,2.0,96.0,2020-01-03 17:00:00,venerdì,1,2020,17,pomeriggio,inverno,True,Nessuna,2020-01-03,9.8,4.2,0.0,['Animation'],[],[],Pippa Seymour,0.0,0.0386
2020-01-03,20:30,Jumanji 2,49.0,76.0,0.0,125.0,2020-01-03 20:30:00,venerdì,1,2020,20,sera,inverno,True,Nessuna,2020-01-03,9.8,4.2,0.0,"['Adventure', 'Comedy', 'Fantasy']","['magic', 'animal attack', 'body-swap', 'adventurer', 'superhuman strength', 'duringcreditsstinger', 'kids', 'action hero', 'trapped in a game', 'jumanji universe']","['Dwayne Johnson', 'Kevin Hart', 'Jack Black']",Jake Kasdan,6.894,9.831
2020-01-04,17:00,Pinocchio,57.0,69.0,2.0,128.0,2020-01-04 17:00:00,sabato,1,2020,17,pomeriggio,inverno,True,Nessuna,2020-01-04,11.1,3.3,0.0,"['Adventure', 'Drama', 'Fantasy']",['musical'],"['Bob Hoskins', 'Robbie Kay', 'Luciana Littizzetto']",Alberto Sironi,6.0,0.711
2020-01-04,20:30,Star Wars: L'Ascesa di Skywalker,26.0,35.0,2.0,63.0,2020-01-04 20:30:00,sabato,1,2020,20,sera,inverno,True,Nessuna,2020-01-04,11.1,3.3,0.0,"['Adventure', 'Action', 'Science Fiction']",['space opera'],"['Carrie Fisher', 'Mark Hamill', 'Daisy Ridley']",J.J. Abrams,6.291,10.1427
